pair,pair_label,task,fixed_done,fixed_complete,best_rekv_score,best_rekv_budget,best_rekv_config,brekv_done,brekv_score,brekv_budget,score_gap_brekv_minus_best,cell_complete
pair4,S: Falcon3-7B; R: Falcon3-7B,musique,6,True,0.41,0.7106661359999994,w8-r0.7,True,0.246,0.259567604,-0.16399999999999998,True
pair4,S: Falcon3-7B; R: Falcon3-7B,multifieldqa_en,6,True,0.4666666666666667,0.7107152133333329,w16-r0.7,True,0.2733333333333333,0.1526059333333334,-0.19333333333333336,True
pair4,S: Falcon3-7B; R: Falcon3-7B,twowikimqa,6,True,0.41,0.7107108699999997,w8-r0.7,True,0.32,0.14905801500000007,-0.08999999999999997,True
pair4,S: Falcon3-7B; R: Falcon3-7B,tmath,6,True,0.30636844999999996,0.7107580033333328,w16-r0.7,True,0.28664967666666674,0.2950271499999999,-0.019718773333333217,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,countries,6,True,0.595,0.516051925,w16-r0.5,True,0.27,0.29510624999999996,-0.32499999999999996,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tipsheets,6,True,0.908,0.5155891199999998,w8-r0.5,True,0.824,0.28952167600000006,-0.08400000000000007,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,hotpotqa,6,True,0.622,0.7093835219999997,w8-r0.7,True,0.41,0.28858004399999987,-0.21200000000000002,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,qasper,6,True,0.246,0.709383248000001,w16-r0.7,True,0.222,0.38363950800000024,-0.023999999999999994,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,musique,6,True,0.354,0.7093617639999998,w8-r0.7,True,0.25,0.3009495899999999,-0.10399999999999998,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,multifieldqa_en,6,True,0.56,0.515613286666667,w8-r0.5,True,0.5266666666666666,0.35828692666666667,-0.03333333333333344,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,twowikimqa,6,True,0.39,0.7093753200000004,w16-r0.7,True,0.33,0.3737741899999999,-0.06,True
pair5,S: EvolCodeLlama-8B; R: ToolACE-8B,tmath,6,True,0.3719262866666664,0.7093343799999997,w16-r0.7,True,0.34913179333333316,0.2812990833333336,-0.02279449333333322,True
